"#";"Iniciar";"Localização";"Descrição"
"878";"31/08/2023 10:40";"=HYPERLINK(""http://maps.google.com/?q=-26,6009101,-51,0973086"",""-26,6009101,-51,0973086"")";"Routine data transmission-pt"
"879";"31/08/2023 10:42";"=HYPERLINK(""http://maps.google.com/?q=-26,6003753,-51,0977594"",""-26,6003753,-51,0977594"")";"Parado"
"880";"31/08/2023 10:44";"=HYPERLINK(""http://maps.google.com/?q=-26,6023291,-51,0965823"",""-26,6023291,-51,0965823"")";"Chave Desligada"
"881";"31/08/2023 10:44";"=HYPERLINK(""http://maps.google.com/?q=-26,6023291,-51,0965823"",""-26,6023291,-51,0965823"")";"Paragem do Motor"
"882";"31/08/2023 10:44";"=HYPERLINK(""http://maps.google.com/?q=-26,6023291,-51,0965823"",""-26,6023291,-51,0965823"")";"Em andamento"
"883";"31/08/2023 10:59";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Prestes a Entrar em Estado de Descanso"
"884";"31/08/2023 10:59";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"GSM Metrics-pt"
"885";"31/08/2023 13:27";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Estado Activo"
"886";"31/08/2023 13:27";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Ligado"
"887";"31/08/2023 13:28";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Chave Ligada"
"888";"31/08/2023 13:28";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Arranque do Motor"
"889";"31/08/2023 13:29";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Paragem do Motor"
"890";"31/08/2023 13:29";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Chave Desligada"
"891";"31/08/2023 13:29";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Chave Ligada"
"892";"31/08/2023 13:29";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Arranque do Motor"
"893";"31/08/2023 13:31";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Paragem do Motor"
"894";"31/08/2023 13:31";"=HYPERLINK(""http://maps.google.com/?q=-26,6023356,-51,0965724"",""-26,6023356,-51,0965724"")";"Chave Desligada"
"895";"31/08/2023 13:31";"=HYPERLINK(""http://maps.google.com/?q=-26,6028578,-51,0956976"",""-26,6028578,-51,0956976"")";"Primeiro Acerto do GPS"
"896";"31/08/2023 13:33";"=HYPERLINK(""http://maps.google.com/?q=-26,6028596,-51,0957258"",""-26,6028596,-51,0957258"")";"Chave Ligada"
"897";"31/08/2023 13:33";"=HYPERLINK(""http://maps.google.com/?q=-26,6028598,-51,0957261"",""-26,6028598,-51,0957261"")";"Arranque do Motor"
"898";"31/08/2023 13:47";"=HYPERLINK(""http://maps.google.com/?q=-26,6026261,-51,0959189"",""-26,6026261,-51,0959189"")";"Paragem do Motor"
"899";"31/08/2023 13:47";"=HYPERLINK(""http://maps.google.com/?q=-26,6026261,-51,0959189"",""-26,6026261,-51,0959189"")";"Chave Desligada"
"900";"31/08/2023 13:49";"=HYPERLINK(""http://maps.google.com/?q=-26,6026206,-51,0959228"",""-26,6026206,-51,0959228"")";"Chave Ligada"
"901";"31/08/2023 13:49";"=HYPERLINK(""http://maps.google.com/?q=-26,6026206,-51,0959228"",""-26,6026206,-51,0959228"")";"Arranque do Motor"
"902";"31/08/2023 13:54";"=HYPERLINK(""http://maps.google.com/?q=-26,6017893,-51,0966133"",""-26,6017893,-51,0966133"")";"Em andamento"
"903";"31/08/2023 14:04";"=HYPERLINK(""http://maps.google.com/?q=-26,6024266,-51,0960764"",""-26,6024266,-51,0960764"")";"Routine data transmission-pt"
"904";"31/08/2023 14:04";"=HYPERLINK(""http://maps.google.com/?q=-26,602236,-51,0963196"",""-26,602236,-51,0963196"")";"Parado"
"905";"31/08/2023 14:19";"=HYPERLINK(""http://maps.google.com/?q=-26,602236,-51,0963196"",""-26,602236,-51,0963196"")";"Routine data transmission-pt"
"906";"31/08/2023 14:27";"=HYPERLINK(""http://maps.google.com/?q=-26,6029016,-51,0956983"",""-26,6029016,-51,0956983"")";"Em andamento"
"907";"31/08/2023 14:34";"=HYPERLINK(""http://maps.google.com/?q=-26,6024978,-51,0960974"",""-26,6024978,-51,0960974"")";"Parado"
"908";"31/08/2023 14:34";"=HYPERLINK(""http://maps.google.com/?q=-26,6027138,-51,0958909"",""-26,6027138,-51,0958909"")";"Routine data transmission-pt"
"909";"31/08/2023 14:41";"=HYPERLINK(""http://maps.google.com/?q=-26,6024978,-51,0960974"",""-26,6024978,-51,0960974"")";"Paragem do Motor"
"910";"31/08/2023 14:41";"=HYPERLINK(""http://maps.google.com/?q=-26,6024978,-51,0960974"",""-26,6024978,-51,0960974"")";"Chave Desligada"
"911";"31/08/2023 14:48";"=HYPERLINK(""http://maps.google.com/?q=-26,6025091,-51,0961011"",""-26,6025091,-51,0961011"")";"Chave Ligada"
"912";"31/08/2023 14:48";"=HYPERLINK(""http://maps.google.com/?q=-26,6025118,-51,0961009"",""-26,6025118,-51,0961009"")";"Arranque do Motor"
"913";"31/08/2023 14:48";"=HYPERLINK(""http://maps.google.com/?q=-26,6023095,-51,0961999"",""-26,6023095,-51,0961999"")";"Em andamento"
"914";"31/08/2023 14:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6002468,-51,0978943"",""-26,6002468,-51,0978943"")";"Chave Desligada"
"915";"31/08/2023 14:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6002468,-51,0978943"",""-26,6002468,-51,0978943"")";"Paragem do Motor"
"916";"31/08/2023 14:57";"=HYPERLINK(""http://maps.google.com/?q=-26,6002381,-51,0978864"",""-26,6002381,-51,0978864"")";"Chave Ligada"
"917";"31/08/2023 14:57";"=HYPERLINK(""http://maps.google.com/?q=-26,6002381,-51,0978863"",""-26,6002381,-51,0978863"")";"Arranque do Motor"
"918";"31/08/2023 14:57";"=HYPERLINK(""http://maps.google.com/?q=-26,6004453,-51,0976669"",""-26,6004453,-51,0976669"")";"Em andamento"
"919";"31/08/2023 15:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6026925,-51,0959513"",""-26,6026925,-51,0959513"")";"Paragem do Motor"
"920";"31/08/2023 15:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6026925,-51,0959513"",""-26,6026925,-51,0959513"")";"Chave Desligada"
"921";"31/08/2023 15:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6026946,-51,0959503"",""-26,6026946,-51,0959503"")";"Chave Ligada"
"922";"31/08/2023 15:00";"=HYPERLINK(""http://maps.google.com/?q=-26,6026931,-51,0959506"",""-26,6026931,-51,0959506"")";"Arranque do Motor"
"923";"31/08/2023 15:00";"=HYPERLINK(""http://maps.google.com/?q=-26,602691,-51,0959433"",""-26,602691,-51,0959433"")";"Paragem do Motor"
"924";"31/08/2023 15:00";"=HYPERLINK(""http://maps.google.com/?q=-26,602691,-51,0959433"",""-26,602691,-51,0959433"")";"Chave Desligada"
"925";"31/08/2023 15:15";"=HYPERLINK(""http://maps.google.com/?q=-26,6026921,-51,0959333"",""-26,6026921,-51,0959333"")";"GSM Metrics-pt"
"926";"31/08/2023 15:15";"=HYPERLINK(""http://maps.google.com/?q=-26,6026921,-51,0959333"",""-26,6026921,-51,0959333"")";"Prestes a Entrar em Estado de Descanso"
"927";"31/08/2023 15:16";"=HYPERLINK(""http://maps.google.com/?q=-26,6026921,-51,0959333"",""-26,6026921,-51,0959333"")";"Estado Activo"
"928";"31/08/2023 15:16";"=HYPERLINK(""http://maps.google.com/?q=-26,6026921,-51,0959333"",""-26,6026921,-51,0959333"")";"Ligado"
"929";"31/08/2023 15:17";"=HYPERLINK(""http://maps.google.com/?q=-26,6026731,-51,0959214"",""-26,6026731,-51,0959214"")";"Primeiro Acerto do GPS"
"930";"31/08/2023 15:17";"=HYPERLINK(""http://maps.google.com/?q=-26,6026728,-51,0959208"",""-26,6026728,-51,0959208"")";"GSM Metrics-pt"
"931";"31/08/2023 15:17";"=HYPERLINK(""http://maps.google.com/?q=-26,6026728,-51,0959208"",""-26,6026728,-51,0959208"")";"Prestes a Entrar em Estado de Descanso"
"932";"31/08/2023 15:30";"=HYPERLINK(""http://maps.google.com/?q=-26,6026728,-51,0959208"",""-26,6026728,-51,0959208"")";"Estado Activo"
"933";"31/08/2023 15:31";"=HYPERLINK(""http://maps.google.com/?q=-26,6026728,-51,0959208"",""-26,6026728,-51,0959208"")";"Ligado"
"934";"31/08/2023 15:32";"=HYPERLINK(""http://maps.google.com/?q=-26,6026998,-51,0959166"",""-26,6026998,-51,0959166"")";"Primeiro Acerto do GPS"
"935";"31/08/2023 15:32";"=HYPERLINK(""http://maps.google.com/?q=-26,6026995,-51,0959171"",""-26,6026995,-51,0959171"")";"GSM Metrics-pt"
"936";"31/08/2023 15:32";"=HYPERLINK(""http://maps.google.com/?q=-26,6026995,-51,0959171"",""-26,6026995,-51,0959171"")";"Prestes a Entrar em Estado de Descanso"
"937";"31/08/2023 15:52";"=HYPERLINK(""http://maps.google.com/?q=-26,6026995,-51,0959171"",""-26,6026995,-51,0959171"")";"Estado Activo"
"938";"31/08/2023 15:52";"=HYPERLINK(""http://maps.google.com/?q=-26,6026995,-51,0959171"",""-26,6026995,-51,0959171"")";"Ligado"
"939";"31/08/2023 15:53";"=HYPERLINK(""http://maps.google.com/?q=-26,6026995,-51,0959171"",""-26,6026995,-51,0959171"")";"Chave Ligada"
"940";"31/08/2023 15:53";"=HYPERLINK(""http://maps.google.com/?q=-26,6026995,-51,0959171"",""-26,6026995,-51,0959171"")";"Arranque do Motor"
"941";"31/08/2023 15:54";"=HYPERLINK(""http://maps.google.com/?q=-26,6032835,-51,0954573"",""-26,6032835,-51,0954573"")";"Primeiro Acerto do GPS"
"942";"31/08/2023 15:54";"=HYPERLINK(""http://maps.google.com/?q=-26,6034863,-51,0952834"",""-26,6034863,-51,0952834"")";"Em andamento"
"943";"31/08/2023 16:08";"=HYPERLINK(""http://maps.google.com/?q=-26,6030758,-51,0955318"",""-26,6030758,-51,0955318"")";"Routine data transmission-pt"
"944";"31/08/2023 16:18";"=HYPERLINK(""http://maps.google.com/?q=-26,6018963,-51,0965428"",""-26,6018963,-51,0965428"")";"Em andamento"
"945";"31/08/2023 16:20";"=HYPERLINK(""http://maps.google.com/?q=-26,6008336,-51,0973239"",""-26,6008336,-51,0973239"")";"Parado"
"946";"31/08/2023 16:23";"=HYPERLINK(""http://maps.google.com/?q=-26,601232,-51,0970766"",""-26,601232,-51,0970766"")";"Routine data transmission-pt"
"947";"31/08/2023 16:23";"=HYPERLINK(""http://maps.google.com/?q=-26,601232,-51,0970766"",""-26,601232,-51,0970766"")";"Em andamento"
"948";"31/08/2023 16:38";"=HYPERLINK(""http://maps.google.com/?q=-26,6032456,-51,0955046"",""-26,6032456,-51,0955046"")";"Routine data transmission-pt"
"949";"31/08/2023 16:47";"=HYPERLINK(""http://maps.google.com/?q=-26,6013481,-51,0969526"",""-26,6013481,-51,0969526"")";"Em andamento"
"950";"31/08/2023 16:50";"=HYPERLINK(""http://maps.google.com/?q=-26,6005346,-51,0976284"",""-26,6005346,-51,0976284"")";"Parado"
"951";"31/08/2023 16:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6025766,-51,0960323"",""-26,6025766,-51,0960323"")";"Entrada de Distância"
"952";"31/08/2023 16:51";"=HYPERLINK(""http://maps.google.com/?q=-26,6025766,-51,0960323"",""-26,6025766,-51,0960323"")";"Em andamento"
"953";"31/08/2023 16:53";"=HYPERLINK(""http://maps.google.com/?q=-26,603515,-51,0952331"",""-26,603515,-51,0952331"")";"Routine data transmission-pt"
"954";"31/08/2023 17:03";"=HYPERLINK(""http://maps.google.com/?q=-26,600319,-51,0981136"",""-26,600319,-51,0981136"")";"Chave Desligada"
"955";"31/08/2023 17:03";"=HYPERLINK(""http://maps.google.com/?q=-26,600319,-51,0981136"",""-26,600319,-51,0981136"")";"Paragem do Motor"
"956";"31/08/2023 17:18";"=HYPERLINK(""http://maps.google.com/?q=-26,6003138,-51,0980939"",""-26,6003138,-51,0980939"")";"Prestes a Entrar em Estado de Descanso"
"957";"31/08/2023 17:18";"=HYPERLINK(""http://maps.google.com/?q=-26,6003138,-51,0980939"",""-26,6003138,-51,0980939"")";"GSM Metrics-pt"
